"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","rockstar","Post Malone","46918992","1OmcAT5Y8eg5bUPv9qJT4R",0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,"audio_features","spotify:track:1OmcAT5Y8eg5bUPv9qJT4R","https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R","https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R",218320,4
"2","Mi Gente","J Balvin","26596772","2rb5MvYT7ZIxbKW5hfcHx8",0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,"audio_features","spotify:track:2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/tracks/2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/audio-analysis/2rb5MvYT7ZIxbKW5hfcHx8",189440,4
"3","Too Good At Goodbyes - Edit","Sam Smith","26268442","0mel2N9Ws9r4yLQn5QE21Y",0.653,0.378,5,-8.273,1,0.0533,0.658,0,0.177,0.54,91.835,"audio_features","spotify:track:0mel2N9Ws9r4yLQn5QE21Y","https://api.spotify.com/v1/tracks/0mel2N9Ws9r4yLQn5QE21Y","https://api.spotify.com/v1/audio-analysis/0mel2N9Ws9r4yLQn5QE21Y",201000,4
"4","New Rules","Dua Lipa","25782603","2ekn2ttSfGqwhhate0LSR0",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"audio_features","spotify:track:2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0",209320,4
"5","1-800-273-8255","Logic","23171275","5tz69p7tJuGPeMGwNTxYuV",0.62,0.574,5,-7.788,0,0.0479,0.57,0,0.19,0.352,100.021,"audio_features","spotify:track:5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV",250173,4
"6","Dusk Till Dawn - Radio Edit","ZAYN","22532430","1j4kHkkpqZRBwE0A4CN4Yv",0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,"audio_features","spotify:track:1j4kHkkpqZRBwE0A4CN4Yv","https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv","https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv",239000,4
"7","Look What You Made Me Do","Taylor Swift","21610813","6uFsE1JgZ20EXyU0JQZbUR",0.773,0.68,9,-6.378,0,0.141,0.213,1.57e-05,0.122,0.497,128.062,"audio_features","spotify:track:6uFsE1JgZ20EXyU0JQZbUR","https://api.spotify.com/v1/tracks/6uFsE1JgZ20EXyU0JQZbUR","https://api.spotify.com/v1/audio-analysis/6uFsE1JgZ20EXyU0JQZbUR",211859,4
"8","Havana","Camila Cabello","21315604","0ofbQMrRDsUaVKq2mGLEAb",0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,"audio_features","spotify:track:0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb",216897,4
"9","Silence","Marshmello","20207453","7vGuf3Y35N4wmASOKLUVVU",0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,"audio_features","spotify:track:7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU",180823,4
"10","What Lovers Do (feat. SZA)","Maroon 5","19278180","4mxWSdf71VFO52qFeY0fZt",0.795,0.608,5,-5.222,0,0.0694,0.0767,2.92e-06,0.0853,0.386,110.001,"audio_features","spotify:track:4mxWSdf71VFO52qFeY0fZt","https://api.spotify.com/v1/tracks/4mxWSdf71VFO52qFeY0fZt","https://api.spotify.com/v1/audio-analysis/4mxWSdf71VFO52qFeY0fZt",199849,4
"11","Unforgettable","French Montana","19085779","3B54sVLJ402zGa6Xm4YGNe",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"audio_features","spotify:track:3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe",233902,4
"12","Friends (with BloodPop®)","Justin Bieber","18509069","7nZmah2llfvLDiUjm0kiyz",0.744,0.739,8,-5.35,1,0.0387,0.00459,0,0.306,0.649,104.99,"audio_features","spotify:track:7nZmah2llfvLDiUjm0kiyz","https://api.spotify.com/v1/tracks/7nZmah2llfvLDiUjm0kiyz","https://api.spotify.com/v1/audio-analysis/7nZmah2llfvLDiUjm0kiyz",189467,4
"13","Sorry Not Sorry","Demi Lovato","17962858","25C5CowdsfXld2jJanbiex",0.701,0.638,11,-6.889,0,0.238,0.0252,0,0.256,0.868,144.084,"audio_features","spotify:track:25C5CowdsfXld2jJanbiex","https://api.spotify.com/v1/tracks/25C5CowdsfXld2jJanbiex","https://api.spotify.com/v1/audio-analysis/25C5CowdsfXld2jJanbiex",203760,4
"14","Glorious (feat. Skylar Grey)","Macklemore","17664071","0CokSRCu5hZgPxcZBaEzVE",0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,"audio_features","spotify:track:0CokSRCu5hZgPxcZBaEzVE","https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE","https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE",220454,4
"15","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","16694852","5bcTCxgc7xVfSaMV3RuVke",0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,"audio_features","spotify:track:5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke",223413,4
"16","Shape of You","Ed Sheeran","15800992","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,"audio_features","spotify:track:7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3",233713,4
"17","Jocelyn Flores","XXXTENTACION","15476929","7m9OqQk4RVRkw9JJdeAw96",0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,"audio_features","spotify:track:7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96",119133,4
"18","Thunder","Imagine Dragons","15393124","0tKcYR2II1VCQWT79i5NrW",0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,"audio_features","spotify:track:0tKcYR2II1VCQWT79i5NrW","https://api.spotify.com/v1/tracks/0tKcYR2II1VCQWT79i5NrW","https://api.spotify.com/v1/audio-analysis/0tKcYR2II1VCQWT79i5NrW",187147,4
"19","Young Dumb & Broke","Khalid","15293309","5Z3GHaZ6ec9bsiI5BenrbY",0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,"audio_features","spotify:track:5Z3GHaZ6ec9bsiI5BenrbY","https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY","https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY",202547,4
"20","XO TOUR Llif3","Lil Uzi Vert","14801665","7GX5flRQZVHRAGd6B4TmDO",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,"audio_features","spotify:track:7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO",182707,4
"21","Bodak Yellow","Cardi B","14550012","2771LMNxwf62FTAdpJMQfM",0.929,0.723,11,-5.792,0,0.109,0.0672,0,0.346,0.458,125.022,"audio_features","spotify:track:2771LMNxwf62FTAdpJMQfM","https://api.spotify.com/v1/tracks/2771LMNxwf62FTAdpJMQfM","https://api.spotify.com/v1/audio-analysis/2771LMNxwf62FTAdpJMQfM",223962,4
"22","Attention","Charlie Puth","14267629","4iLqG9SeJSnt0cSPICSjxv",0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,"audio_features","spotify:track:4iLqG9SeJSnt0cSPICSjxv","https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv","https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv",211475,4
"23","Bank Account","21 Savage","14030108","2fQrGHiQOvpL9UgPvtYy6G",0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,"audio_features","spotify:track:2fQrGHiQOvpL9UgPvtYy6G","https://api.spotify.com/v1/tracks/2fQrGHiQOvpL9UgPvtYy6G","https://api.spotify.com/v1/audio-analysis/2fQrGHiQOvpL9UgPvtYy6G",220307,4
"24","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","13864099","7F9vK8hNFMml4GtHsaXui6",0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016,"audio_features","spotify:track:7F9vK8hNFMml4GtHsaXui6","https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6","https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6",190428,4
"25","Without You (feat. Sandro Cavazza)","Avicii","13601257","6WbADFqMvR8N5u0BvtsWQE",0.652,0.855,2,-4.832,1,0.0441,0.00179,0,0.0404,0.279,134.009,"audio_features","spotify:track:6WbADFqMvR8N5u0BvtsWQE","https://api.spotify.com/v1/tracks/6WbADFqMvR8N5u0BvtsWQE","https://api.spotify.com/v1/audio-analysis/6WbADFqMvR8N5u0BvtsWQE",181673,4
