"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","Silence","Marshmello","18550749","7vGuf3Y35N4wmASOKLUVVU",0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,"audio_features","spotify:track:7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU",180823,4
"12","Dusk Till Dawn - Radio Edit","ZAYN","18210930","1j4kHkkpqZRBwE0A4CN4Yv",0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,"audio_features","spotify:track:1j4kHkkpqZRBwE0A4CN4Yv","https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv","https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv",239000,4
"13","I Fall Apart","Post Malone","16532047","75ZvA4QfFiZvzhj2xkaWAh",0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,"audio_features","spotify:track:75ZvA4QfFiZvzhj2xkaWAh","https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh","https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh",223347,4
"14","Young Dumb & Broke","Khalid","14037522","5Z3GHaZ6ec9bsiI5BenrbY",0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,"audio_features","spotify:track:5Z3GHaZ6ec9bsiI5BenrbY","https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY","https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY",202547,4
"15","How Long","Charlie Puth","14001753","32DGGj6KlNuBr6WaqRxpxi",0.849,0.581,1,-5.243,0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,"audio_features","spotify:track:32DGGj6KlNuBr6WaqRxpxi","https://api.spotify.com/v1/tracks/32DGGj6KlNuBr6WaqRxpxi","https://api.spotify.com/v1/audio-analysis/32DGGj6KlNuBr6WaqRxpxi",198237,4
"16","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","13689724","5AEtlRudpgdT5FtNiuly6Y",0.659,0.717,8,-4.202,1,0.0581,0.0393,0,0.0769,0.71,103.036,"audio_features","spotify:track:5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y",174800,4
"17","1-800-273-8255","Logic","13558351","5tz69p7tJuGPeMGwNTxYuV",0.62,0.574,5,-7.788,0,0.0479,0.57,0,0.19,0.352,100.021,"audio_features","spotify:track:5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV",250173,4
"18","Shape of You","Ed Sheeran","13485537","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,"audio_features","spotify:track:7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3",233713,4
"19","Stargazing","Kygo","12851089","0Zbbxnx4SGGHoIow4PpISP",0.677,0.497,5,-5.763,1,0.0809,0.152,0,0.0911,0.419,99.137,"audio_features","spotify:track:0Zbbxnx4SGGHoIow4PpISP","https://api.spotify.com/v1/tracks/0Zbbxnx4SGGHoIow4PpISP","https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP",236853,4
"20","Candy Paint","Post Malone","12270959","42CeaId2XNlxugDvyqHfDf",0.765,0.688,4,-5.566,1,0.0841,0.633,0,0.0734,0.434,90.013,"audio_features","spotify:track:42CeaId2XNlxugDvyqHfDf","https://api.spotify.com/v1/tracks/42CeaId2XNlxugDvyqHfDf","https://api.spotify.com/v1/audio-analysis/42CeaId2XNlxugDvyqHfDf",229573,4
"21","Criminal","Natti Natasha","12122973","6Za3190Sbw39BBC77WSS1C",0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,"audio_features","spotify:track:6Za3190Sbw39BBC77WSS1C","https://api.spotify.com/v1/tracks/6Za3190Sbw39BBC77WSS1C","https://api.spotify.com/v1/audio-analysis/6Za3190Sbw39BBC77WSS1C",232550,4
"22","Thunder","Imagine Dragons","12034384","0tKcYR2II1VCQWT79i5NrW",0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,"audio_features","spotify:track:0tKcYR2II1VCQWT79i5NrW","https://api.spotify.com/v1/tracks/0tKcYR2II1VCQWT79i5NrW","https://api.spotify.com/v1/audio-analysis/0tKcYR2II1VCQWT79i5NrW",187147,4
"23","Sensualidad","Bad Bunny","11938387","5hcisvFMidkMJlElTO9Qmw",0.807,0.681,11,-6.268,1,0.0983,0.423,0,0.0962,0.676,140.006,"audio_features","spotify:track:5hcisvFMidkMJlElTO9Qmw","https://api.spotify.com/v1/tracks/5hcisvFMidkMJlElTO9Qmw","https://api.spotify.com/v1/audio-analysis/5hcisvFMidkMJlElTO9Qmw",297485,4
"24","XO TOUR Llif3","Lil Uzi Vert","11670805","7GX5flRQZVHRAGd6B4TmDO",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,"audio_features","spotify:track:7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO",182707,4
"25","All I Want for Christmas Is You","Mariah Carey","11641888","0bYg9bo50gSsH3LtXe2SQn",0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,"audio_features","spotify:track:0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn",241107,4
