"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","rockstar","Post Malone","19553820","1OmcAT5Y8eg5bUPv9qJT4R",0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,"audio_features","spotify:track:1OmcAT5Y8eg5bUPv9qJT4R","https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R","https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R",218320,4
"2","1-800-273-8255","Logic","9578085","5tz69p7tJuGPeMGwNTxYuV",0.62,0.574,5,-7.788,0,0.0479,0.57,0,0.19,0.352,100.021,"audio_features","spotify:track:5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV",250173,4
"3","Bodak Yellow","Cardi B","8948749","2771LMNxwf62FTAdpJMQfM",0.929,0.723,11,-5.792,0,0.109,0.0672,0,0.346,0.458,125.022,"audio_features","spotify:track:2771LMNxwf62FTAdpJMQfM","https://api.spotify.com/v1/tracks/2771LMNxwf62FTAdpJMQfM","https://api.spotify.com/v1/audio-analysis/2771LMNxwf62FTAdpJMQfM",223962,4
"4","Bank Account","21 Savage","8420966","2fQrGHiQOvpL9UgPvtYy6G",0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,"audio_features","spotify:track:2fQrGHiQOvpL9UgPvtYy6G","https://api.spotify.com/v1/tracks/2fQrGHiQOvpL9UgPvtYy6G","https://api.spotify.com/v1/audio-analysis/2fQrGHiQOvpL9UgPvtYy6G",220307,4
"5","XO TOUR Llif3","Lil Uzi Vert","6723811","7GX5flRQZVHRAGd6B4TmDO",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,"audio_features","spotify:track:7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO",182707,4
"6","Young Dumb & Broke","Khalid","6647697","5Z3GHaZ6ec9bsiI5BenrbY",0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,"audio_features","spotify:track:5Z3GHaZ6ec9bsiI5BenrbY","https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY","https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY",202547,4
"7","Jocelyn Flores","XXXTENTACION","6243589","7m9OqQk4RVRkw9JJdeAw96",0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,"audio_features","spotify:track:7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96",119133,4
"8","Too Good At Goodbyes - Edit","Sam Smith","6145840","0mel2N9Ws9r4yLQn5QE21Y",0.653,0.378,5,-8.273,1,0.0533,0.658,0,0.177,0.54,91.835,"audio_features","spotify:track:0mel2N9Ws9r4yLQn5QE21Y","https://api.spotify.com/v1/tracks/0mel2N9Ws9r4yLQn5QE21Y","https://api.spotify.com/v1/audio-analysis/0mel2N9Ws9r4yLQn5QE21Y",201000,4
"9","Unforgettable","French Montana","6142430","3B54sVLJ402zGa6Xm4YGNe",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"audio_features","spotify:track:3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe",233902,4
"10","Silence","Marshmello","6046190","7vGuf3Y35N4wmASOKLUVVU",0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,"audio_features","spotify:track:7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU",180823,4
